계약일,자치구명,법정동명,건물명,물건금액(만원),평,평당금액(만원),층,건축년도,건물연령
2026-04-08,서대문구,홍제동,홍제현대,110600,32.12027709713526,3443.3077792427944,12.0,1992.0,34.0
2026-04-08,서대문구,홍제동,홍제한양,82000,18.16861784190943,4513.276723276723,9.0,1993.0,33.0
2026-04-08,서대문구,홍제동,홍제원현대(459-0),107500,18.129291829264606,5929.630402135825,8.0,2000.0,26.0
2026-04-08,서대문구,홍제동,홍제센트럴IPARK,135000,25.704691895816318,5251.959469001554,2.0,2020.0,6.0
2026-04-08,노원구,중계동,양지마을(대림)2,70000,17.968962700789547,3895.6060606060605,11.0,1999.0,27.0
2026-04-08,강서구,화곡동,강서뉴,28000,16.879934658317453,1658.774193548387,5.0,2003.0,23.0
2026-04-08,마포구,아현동,마포센트럴 아이파크,199000,25.70378437244759,7742.050630229849,18.0,2017.0,9.0
2026-04-08,구로구,구로동,비즈트위트레인보우,9500,4.589043167861573,2070.148319050758,4.0,2012.0,14.0
2026-04-08,중구,황학동,위너빌(Winnervill),37500,8.636597392382855,4341.987740805604,4.0,2018.0,8.0
2026-04-08,송파구,풍납동,현대리버빌2지구,71000,12.387693983120066,5731.494505494506,5.0,1999.0,27.0
2026-04-08,구로구,고척동,고척파크푸르지오,113000,25.6950116465499,4397.740758182246,5.0,2009.0,17.0
2026-04-08,관악구,남현동,우림루미아트,70000,25.5649332970324,2738.1256656017035,5.0,2004.0,22.0
2026-04-08,구로구,구로동,쌍용플래티넘노블,87000,37.54424176422543,2317.2661348803476,30.0,2006.0,20.0
2026-04-08,성북구,하월곡동,월곡두산위브,89900,18.106603745046435,4965.039345083953,6.0,2003.0,23.0
2026-04-08,양천구,신정동,목동우성3,70000,18.056689959766462,3876.6795108058304,2.0,1999.0,27.0
2026-04-08,강동구,천호동,우성,123000,25.691986568654148,4787.484987636876,9.0,1985.0,41.0
2026-04-08,중구,오장동,오장동오팰리오,46500,8.917929636688145,5214.214721845319,9.0,2021.0,5.0
2026-04-08,양천구,목동,목동신시가지3,232500,19.656956166621292,11827.873961218836,5.0,1986.0,40.0
2026-04-08,중랑구,면목동,용마한신,34700,10.720876062558611,3236.67579006772,7.0,1990.0,36.0
2026-04-08,영등포구,신길동,우성2,151000,25.552832985449378,5909.325204214513,4.0,1986.0,40.0
2026-04-08,서초구,반포동,엠브이아파트,201000,25.229149650603507,7966.974820143883,14.0,1994.0,32.0
2026-04-08,용산구,한강로3가,용산시티파크(1단지),310000,34.53731433584415,8975.79924673732,17.0,2007.0,19.0
2026-04-08,양천구,목동,목동신시가지4,231000,19.7658589708685,11686.818181818182,11.0,1986.0,40.0
2026-04-08,강동구,성내동,올림픽파크한양수자인,156000,25.688961490758388,6072.647197362223,7.0,2016.0,10.0
2026-04-08,강서구,내발산동,우장산힐스테이트,170000,30.816468524064497,5516.530872680867,7.0,2005.0,21.0
2026-04-08,광진구,광장동,워커힐 팰리스,109000,25.707111958132923,4240.07178159567,4.0,2005.0,21.0
2026-04-08,영등포구,문래동3가,문래건영,122500,34.70369362011072,3529.883629707113,13.0,1998.0,28.0
2026-04-08,은평구,응암동,응암동금호,64500,18.09601597241129,3564.320461384152,18.0,1998.0,28.0
2026-04-08,서초구,서초동,우성아파트,258500,25.691986568654148,10061.503002472622,22.0,1998.0,28.0
2026-04-08,은평구,진관동,은평뉴타운기자촌11단지,81000,25.65871071180083,3156.8226833294034,9.0,2015.0,11.0
2026-04-08,양천구,신정동,이펜하우스1단지,60000,18.129291829264606,3309.5611546804603,4.0,2011.0,15.0
2026-04-08,성북구,돈암동,이수브라운스톤돈암,95000,18.14744229663914,5234.897482913818,15.0,2004.0,22.0
2026-04-08,용산구,청파동1가,아이딜,78000,17.76325740387815,4391.0865122615805,5.0,2004.0,22.0
2026-04-08,성북구,하월곡동,아남,67000,25.619384699156004,2615.207226354941,16.0,1996.0,30.0
2026-04-08,송파구,문정동,문정시영,110000,13.994010345766403,7860.505836575876,4.0,1989.0,37.0
2026-04-08,중구,묵정동,묵정,57300,15.86955864113501,3610.6864277544796,9.0,1981.0,45.0
2026-04-08,영등포구,신길동,우성1,133000,25.301751520101643,5256.5530846484935,6.0,1986.0,40.0
2026-04-08,강동구,암사동,선사현대아파트,148000,18.041564570287687,8203.27967806841,3.0,2000.0,26.0
2026-04-08,도봉구,방학동,신동아아파트1,41600,21.363100099827573,1947.2829226847916,12.0,1986.0,40.0
2026-04-08,도봉구,도봉동,서원,34500,15.055812687176696,2291.473779385172,18.0,1996.0,30.0
2026-04-08,양천구,신월동,수명산그린시아,56800,25.335027376954958,2241.955343283582,3.0,2014.0,12.0
2026-04-08,동작구,사당동,레디앙스,72500,23.740811325891645,3053.813073394495,6.0,2004.0,22.0
2026-04-08,관악구,봉천동,e편한세상서울대입구1단지,171000,34.75209486644281,4920.56667827298,17.0,2019.0,7.0
2026-04-08,송파구,잠실동,레이크팰리스,257000,18.14139214084763,14166.498249124561,28.0,2006.0,20.0
2026-04-08,중랑구,묵동,신내대림아파트,102000,38.200683667604444,2670.1092809629395,3.0,1995.0,31.0
2026-04-08,강서구,방화동,마곡 한진해모로,71000,18.12626675136885,3916.967623497997,10.0,2004.0,22.0
2026-04-08,중랑구,상봉동,솔렌시아3(85-1),37000,15.076988232446988,2454.071027287319,7.0,2018.0,8.0
2026-04-08,송파구,석촌동,로쟌뷰,177000,39.120307347914206,4524.504330343335,9.0,2005.0,21.0
2026-04-08,도봉구,방학동,송학휴스테이,36000,15.690171521916689,2294.429984383134,4.0,2016.0,10.0
2026-04-08,송파구,마천동,송파건원여미지아파트,70000,15.659013219590406,4470.268912757901,4.0,2018.0,8.0
2026-04-08,도봉구,방학동,신동아아파트1,28500,13.113712678101463,2173.297577854671,11.0,1986.0,40.0
2026-04-08,송파구,오금동,송파레미니스,175000,25.6950116465499,6810.660466211443,15.0,2017.0,9.0
2026-04-08,용산구,이촌동,G&D용산드림,50000,5.998729467283782,8335.098335854766,6.0,2020.0,6.0
2026-04-08,노원구,월계동,롯데캐슬루나,70000,38.42786701757571,1821.5947288457146,10.0,2006.0,20.0
2026-04-08,은평구,증산동,DMC센트럴자이(1단지),172000,25.70106180234141,6692.330508474576,17.0,2023.0,3.0
2026-04-08,서대문구,남가좌동,DMC래미안클라시스,103800,18.129291829264606,5725.540797597196,18.0,2000.0,26.0
2026-04-08,영등포구,영등포동2가,센트레빌아스테리움영등포아파트,124500,17.024230873945005,7313.105709259556,27.0,2024.0,2.0
2026-04-08,강남구,개포동,성원대치2단지아파트,178000,11.95813292192274,14885.266885909436,12.0,1992.0,34.0
2026-04-08,중랑구,중화동,리버센SKVIEW롯데캐슬,88000,18.14744229663914,4849.168194699116,7.0,2025.0,1.0
2026-04-08,송파구,잠실동,리센츠,340000,25.710137036028677,13224.35580656548,4.0,2008.0,18.0
2026-04-08,송파구,잠실동,리센츠,330000,25.710137036028677,12835.404165195907,27.0,2008.0,18.0
2026-04-08,성동구,행당동,신동아,100000,18.14139214084763,5512.256128064031,12.0,1995.0,31.0
2026-04-08,강남구,개포동,성원대치2단지아파트,150000,10.037208458117798,14944.394213381554,6.0,1992.0,34.0
2026-04-08,성북구,석관동,래미안아트리치,140000,33.08830202377711,4231.102578167855,16.0,2019.0,7.0
2026-04-08,금천구,시흥동,시흥베르빌,73500,24.5515322019542,2993.703178905865,12.0,2004.0,22.0
2026-04-08,노원구,하계동,극동,77000,21.344949632453037,3607.410714285714,7.0,1988.0,38.0
2026-04-08,강북구,미아동,래미안트리베라1단지,92700,18.029464258704664,5141.583724832214,18.0,2010.0,16.0
2026-04-08,구로구,구로동,럭키,71500,21.59905617569653,3310.3298319327723,9.0,1992.0,34.0
2026-04-08,강동구,강일동,강동리버스트8단지,105000,18.14139214084763,5787.868934467233,2.0,2021.0,5.0
2026-04-08,송파구,거여동,e편한세상송파파크센트럴,200000,34.37396012947333,5818.357828038371,25.0,2021.0,5.0
2026-04-08,강남구,개포동,개포자이프레지던스,371000,25.591251474725475,14497.141742614986,16.0,2023.0,3.0
2026-04-08,도봉구,도봉동,서원,34500,15.055812687176696,2291.473779385172,6.0,1996.0,30.0
2026-04-08,성동구,성수동2가,서울숲금강아미움,128000,24.469855098768793,5230.925948819385,2.0,2004.0,22.0
2026-04-08,중랑구,신내동,신내6대주,63000,18.077865505036755,3484.9246987951806,6.0,1996.0,30.0
2026-04-08,노원구,중계동,상아,92000,25.704086880237167,3579.19736377545,5.0,1989.0,37.0
2026-04-08,은평구,진관동,상림마을8단지롯데캐슬(821~830동)BL1-12,90000,25.649635478113563,3508.821795022998,3.0,2008.0,18.0
2026-04-08,노원구,상계동,상계주공7(고층),58800,12.493571709471519,4706.420338983051,12.0,1988.0,38.0
2026-04-08,노원구,상계동,상계주공2(저층),48000,13.927458632059777,3446.4291920069504,1.0,1987.0,39.0
2026-04-08,노원구,상계동,상계주공2(고층),65000,17.932661766040475,3624.671052631579,6.0,1987.0,39.0
2026-04-08,노원구,상계동,상계주공2(고층),62500,17.90846114287443,3489.970439189189,2.0,1987.0,39.0
2026-04-08,노원구,상계동,상계주공2(고층),69500,17.548476873279487,3960.4576797103946,7.0,1987.0,39.0
2026-04-08,노원구,상계동,상계주공1(고층),60000,17.548476873279487,3419.1001551456648,5.0,1988.0,38.0
2026-04-08,양천구,신정동,래미안목동아델리체(101동~118동),177000,25.698036724445657,6887.685697469099,23.0,2021.0,5.0
2026-04-08,송파구,풍납동,갑을,82000,18.06879027134949,4538.211953792064,4.0,1996.0,30.0
2026-04-08,서초구,서초동,래미안 리더스원,310000,18.138367062951872,17090.84389593062,17.0,2020.0,6.0
2026-04-08,강남구,개포동,디에이치 퍼스티어 아이파크,312100,25.71164957497656,12138.466615683274,1.0,0.0,2026.0
2026-04-08,중랑구,면목동,두산1,70000,25.673836101279612,2726.511134676564,12.0,1993.0,33.0
2026-04-08,강동구,둔촌동,동호리츠빌,72000,25.250325195873796,2851.4484245836825,11.0,2004.0,22.0
2026-04-08,성북구,정릉동,동우,15800,13.446471246634601,1175.0294713160854,1.0,1975.0,51.0
2026-04-08,구로구,신도림동,동아3,139000,18.150467374534895,7658.205,2.0,2000.0,26.0
2026-04-08,강서구,염창동,동아3,107500,18.059715037662222,5952.474874371858,3.0,1999.0,27.0
2026-04-08,강북구,미아동,경남아너스빌(1356-0),65000,34.764800193604984,1869.707279720158,13.0,2003.0,23.0
2026-04-08,강북구,미아동,경남아너스빌(1356-0),92000,34.764800193604984,2646.3549189885316,23.0,2003.0,23.0
2026-04-08,강북구,미아동,경남아너스빌(1356-0),72000,18.139577094110173,3969.221532919752,2.0,2003.0,23.0
2026-04-08,강북구,미아동,경남아너스빌(1356-0),77000,18.139577094110173,4244.8619171502905,12.0,2003.0,23.0
2026-04-08,양천구,목동,건진,96500,29.82121789636083,3235.951004260499,5.0,1994.0,32.0
2026-04-08,은평구,응암동,거장메카,58200,14.74876728075748,3946.0925033329913,10.0,2024.0,2.0
2026-04-08,강서구,염창동,e편한세상염창,90000,16.647608675923404,5406.181857828173,4.0,2019.0,7.0
2026-04-08,송파구,가락동,가락미륭아파트,186000,25.283601052727107,7356.547020818378,5.0,1986.0,40.0
2026-04-08,강동구,상일동,고덕센트럴IPARK,169000,18.14139214084763,9315.712856428214,6.0,2019.0,7.0
2026-04-08,성동구,행당동,서울숲 한신 더 휴,160000,18.123241673473093,8828.442663995993,23.0,2003.0,23.0
2026-04-08,관악구,신림동,삼성산주공(주공3단지),61800,25.171673170584143,2455.1407282778514,23.0,2000.0,26.0
2026-04-08,노원구,중계동,중계무지개,61000,14.986235895574312,4070.4016955995153,4.0,1991.0,35.0
2026-04-08,관악구,봉천동,보라매우성,63000,17.80560849441873,3538.211009174312,8.0,1995.0,31.0
2026-04-08,중랑구,묵동,이편한세상화랑대,91500,18.136249508424843,5045.144529881741,7.0,2017.0,9.0
2026-04-08,강북구,미아동,꿈의숲해링턴플레이스,93400,17.956862389206524,5201.3541105121285,7.0,2019.0,7.0
2026-04-08,송파구,잠실동,잠실엘스,337000,25.676861179175365,13124.657163053722,14.0,2008.0,18.0
2026-04-08,송파구,잠실동,잠실엘스,280000,18.138367062951872,15436.891260840559,5.0,2008.0,18.0
2026-04-08,성동구,행당동,대림e-편한세상,162000,18.138367062951872,8931.344229486323,5.0,2000.0,26.0
2026-04-08,송파구,신천동,장미1,459000,55.0594427806516,8336.444700840613,2.0,1979.0,47.0
2026-04-08,도봉구,창동,주공17단지,29500,10.993133073176637,2683.493395707209,5.0,1989.0,37.0
2026-04-08,은평구,갈현동,대경아르체,62000,12.850530901170705,4824.703389830508,3.0,2024.0,2.0
2026-04-08,강서구,염창동,염창3우성,98000,25.70106180234141,3813.072033898305,4.0,1993.0,33.0
2026-04-08,도봉구,방학동,방학동삼성래미안1,75300,35.81117463774692,2102.695618384707,18.0,2002.0,24.0
2026-04-08,노원구,중계동,중계무지개,60000,15.092113621925765,3975.5862898376427,10.0,1991.0,35.0
2026-04-08,양천구,신월동,조광,45000,31.49106089481804,1428.9769452449568,5.0,1997.0,29.0
2026-04-08,구로구,구로동,삼성래미안,79000,16.95132649665729,4660.402241416232,4.0,2004.0,22.0
2026-04-08,양천구,목동,금호아파트(768),103000,25.688961490758388,4009.504239284032,12.0,1995.0,31.0
2026-04-08,도봉구,창동,금호어울림,80000,25.710137036028677,3111.613130956583,2.0,2004.0,22.0
2026-04-08,관악구,봉천동,관악푸르지오,113800,18.02341410291315,6314.0090634441085,13.0,2004.0,22.0
2026-04-08,동작구,대방동,대림아파트,197500,40.611670750521824,4863.134078212291,8.0,1993.0,33.0
2026-04-08,영등포구,대림동,대림현대,77000,25.70106180234141,2995.9851694915255,16.0,1999.0,27.0
2026-04-08,동작구,대방동,대방1차e-편한세상,105150,25.507456817013036,4122.323944497154,13.0,2003.0,23.0
2026-04-08,동작구,대방동,대방동현대,144000,25.70106180234141,5602.881355932203,3.0,1994.0,32.0
2026-04-08,구로구,개봉동,대상,53000,22.554980790755362,2349.813572961373,14.0,1999.0,27.0
2026-04-08,양천구,신정동,대성유니드1차,60000,18.11114136189007,3312.8779021212627,3.0,2004.0,22.0
2026-04-08,동작구,사당동,사당롯데캐슬2차,145000,25.64237529116375,5654.70235707713,9.0,2004.0,22.0
2026-04-08,중랑구,면목동,사가정센트럴아이파크,123000,18.083915660828268,6801.624289059886,24.0,2020.0,6.0
2026-04-08,구로구,오류동,영풍마드레빌,69000,25.634812596424357,2691.65221085425,4.0,2002.0,24.0
2026-04-08,동대문구,전농동,전농동삼성래미안,105000,25.707111958132923,4084.4728171334427,17.0,2000.0,26.0
2026-04-08,중랑구,망우동,중랑숲리가,72800,25.70227183349971,2832.434442822843,2.0,2012.0,14.0
2026-04-08,영등포구,여의도동,진주,210000,14.599025924917566,14384.521342726897,6.0,1977.0,49.0
2026-04-08,관악구,신림동,삼성산주공(주공3단지),61500,25.171673170584143,2443.222569402716,16.0,2000.0,26.0
2026-04-08,강서구,등촌동,임광,62000,17.95081223341501,3453.882709807887,1.0,2000.0,26.0
2026-04-08,은평구,대조동,뉴캐슬,12800,4.906676346915933,2608.690505548705,11.0,2013.0,13.0
2026-04-08,강북구,번동,주공4단지,41500,13.579574674047857,3056.060369792827,8.0,1991.0,35.0
2026-04-08,구로구,구로동,주공1,99000,22.1072692621835,4478.165024630542,9.0,1986.0,40.0
2026-04-08,은평구,응암동,뉴월드(402-42),44500,24.164322231297454,1841.5579619429145,2.0,2005.0,21.0
2026-04-08,강서구,등촌동,주공5,105000,17.587802885924315,5970.046439628482,5.0,1995.0,31.0
2026-04-08,강북구,미아동,벽산라이브파크,74500,34.6915933085277,2147.494332054412,13.0,2004.0,22.0
2026-04-08,성북구,정릉동,정릉e-편한세상,71000,25.713162113924433,2761.2317647058826,1.0,2006.0,20.0
2026-04-08,구로구,고척동,벽산,99000,25.676256163596214,3855.7023021277596,3.0,2003.0,23.0
2026-04-08,관악구,남현동,예성2차그린캐슬,94000,25.462080648576702,3691.764286562908,2.0,2004.0,22.0
2026-04-08,동대문구,답십리동,답십리청솔우성,96000,18.071815349245245,5312.139270170739,16.0,2000.0,26.0
2026-04-08,노원구,상계동,노원센트럴푸르지오,87000,18.149257343376593,4793.58457230482,20.0,2021.0,5.0
2026-04-08,도봉구,창동,주공19단지(창동리버타운),87500,18.301721269322687,4780.971074380164,11.0,1988.0,38.0
2026-04-08,서초구,방배동,방배대우유로카운티,400000,65.38705871676196,6117.418459403192,6.0,2002.0,24.0
2026-04-08,강동구,고덕동,배재현대,155000,18.13231690716036,8548.273273273273,6.0,1995.0,31.0
2026-04-08,도봉구,창동,초안산신도브래뉴,58500,25.712859606134856,2275.126177955035,16.0,2005.0,21.0
2026-04-08,강남구,청담동,청담자이,258000,15.010134010950782,17188.3875128479,20.0,2011.0,15.0
2026-04-08,서초구,방배동,방배CJ나인빌1차,185000,41.53431950872736,4454.147851420247,4.0,2005.0,21.0
2026-04-08,도봉구,방학동,청구아파트,51500,25.704086880237167,2003.5724373308226,2.0,1994.0,32.0
2026-04-08,강서구,내발산동,천우네오젠아파트,63000,25.204949027437454,2499.5091214594336,6.0,2006.0,20.0
2026-04-08,노원구,중계동,주공2,35900,13.467646791904894,2665.6475741239888,8.0,1992.0,34.0
2026-04-08,도봉구,창동,창동현대타운,47500,20.09256738361013,2364.0582655826556,5.0,1999.0,27.0
2026-04-08,양천구,신정동,이펜하우스3단지,83500,25.670811023383852,3252.721541362244,12.0,2011.0,15.0
2026-04-08,도봉구,창동,창동주공4단지,48400,15.107239011404543,3203.762114537445,2.0,1991.0,35.0
2026-04-08,도봉구,창동,창동주공3단지(해등마을),66000,15.107239011404543,4368.766519823789,7.0,1990.0,36.0
2026-04-08,도봉구,창동,창동주공2단지,48000,12.493571709471519,3841.9757869249393,11.0,1990.0,36.0
2026-04-08,강서구,가양동,빛고을우방,92000,18.14139214084763,5071.275637818909,9.0,1999.0,27.0
2026-04-08,구로구,고척동,대우,74500,34.773270411713106,2142.4501957372768,2.0,1999.0,27.0
2026-04-08,중랑구,신내동,진로아파트,99000,49.499349608252416,2000.026278799731,3.0,1995.0,31.0
2026-04-08,강남구,청담동,대우유로카운티,285000,36.748646277641654,7755.387718142903,1.0,2004.0,22.0
2026-04-08,구로구,구로동,한신,46000,13.546298817194543,3395.7615006699416,8.0,1988.0,38.0
2026-04-08,송파구,가락동,헬리오시티,269000,25.710137036028677,10462.799152841511,1.0,2018.0,8.0
2026-04-08,관악구,봉천동,현대(관악),99000,17.723931391233325,5585.668202764977,6.0,1992.0,34.0
2026-04-08,구로구,개봉동,삼환,76250,34.63109175061258,2201.7786949685533,7.0,1995.0,31.0
2026-04-08,영등포구,대림동,현대1,79500,25.63753516653054,3100.922123893805,4.0,1992.0,34.0
2026-04-08,구로구,고척동,한성,39000,23.686359923768038,1646.5172413793102,3.0,1986.0,40.0
2026-04-08,구로구,개봉동,한마을,110000,45.36709320264997,2424.6649329865973,24.0,1999.0,27.0
2026-04-08,송파구,풍납동,현대1,184000,25.114196690564782,7326.533365454107,9.0,1995.0,31.0
2026-04-08,강동구,길동,하이브,66000,25.37132831170403,2601.361631095743,5.0,2006.0,20.0
2026-04-08,노원구,하계동,하계2현대,84000,22.79396194452007,3685.186463171865,11.0,1997.0,29.0
2026-04-08,양천구,신정동,푸른마을2,65800,18.14744229663914,3625.8553092182024,10.0,2001.0,25.0
2026-04-08,강남구,개포동,삼익대청아파트,198000,15.464198203103729,12803.767605633804,10.0,1992.0,34.0
2026-04-08,송파구,문정동,파크하비오,198000,25.704691895816318,7702.873887868945,10.0,2016.0,10.0
2026-04-08,송파구,신천동,파크리오,275000,25.682911334966878,10707.50883392226,7.0,2008.0,18.0
2026-04-08,송파구,잠실동,트리지움,319000,25.661735789696586,12430.959566191206,13.0,2007.0,19.0
2026-04-08,송파구,잠실동,트리지움,300000,25.661735789696586,11690.557585759754,9.0,2007.0,19.0
2026-04-08,구로구,구로동,구로두산위브,49000,11.15648727954745,4392.063449023861,11.0,2006.0,20.0
2026-04-08,강서구,등촌동,태진아름,86000,25.655685633905076,3352.0834807216124,10.0,1995.0,31.0
2026-04-08,마포구,도화동,고려,109000,24.720936564116528,4409.218061674009,12.0,1984.0,42.0
2026-04-08,구로구,구로동,구로지웰,59500,18.044892155973017,3297.33198102295,4.0,2011.0,15.0
2026-04-08,구로구,구로동,구로두산,56500,13.503947726653962,4183.961693548387,11.0,1998.0,28.0
2026-04-08,구로구,구로동,구로두산,55800,13.503947726653962,4132.125,11.0,1998.0,28.0
2026-04-08,영등포구,여의도동,광장,320000,30.93142148410322,10345.466992665035,4.0,1978.0,48.0
2026-04-08,관악구,신림동,그대家,53500,18.029464258704664,2967.3649328859055,12.0,2003.0,23.0
2026-04-08,마포구,성산동,그레이스,79000,24.808663823093447,3184.371418119741,2.0,2002.0,24.0
2026-04-08,송파구,방이동,광명아파트,80000,21.34192455455728,3748.490432317505,6.0,2007.0,19.0
2026-04-08,동대문구,휘경동,브라운스톤휘경,84000,18.138367062951872,4631.067378252168,1.0,2013.0,13.0
2026-04-08,중랑구,면목동,현대,74800,25.437880025410657,2940.49661077417,8.0,1994.0,32.0
2026-04-08,송파구,송파동,현대,153700,18.123241673473093,8480.822734101152,14.0,1997.0,29.0
2026-04-08,강동구,명일동,삼익그린11차,144000,20.22869588891914,7118.600269179004,8.0,1986.0,40.0
2026-04-08,중랑구,상봉동,더샵 퍼스트월드,65800,13.60196025047645,4837.538030424339,42.0,0.0,2026.0
2026-04-08,영등포구,당산동4가,브라운스톤당산,161000,25.4224521281423,6332.9846856816475,5.0,2015.0,11.0
2026-04-08,성북구,동소문동7가,한신플러스C,81000,18.123241673473093,4469.399098647972,3.0,2004.0,22.0
2026-04-08,중랑구,신내동,동성3,71500,25.4348549475149,2811.103116079924,20.0,1997.0,29.0
2026-04-08,강서구,방화동,동성,79000,25.698036724445657,3074.164802825191,11.0,1993.0,33.0
2026-04-08,강서구,등촌동,동성,117500,30.81949360196025,3812.522084805654,8.0,1995.0,31.0
2026-04-08,강서구,등촌동,동성,106500,30.81949360196025,3455.6051236749117,1.0,1995.0,31.0
2026-04-08,강남구,대치동,대치SKVIEW,370000,25.527422331125027,14494.2170502216,2.0,2017.0,9.0
2026-04-08,종로구,무악동,현대,144980,25.688961490758388,5643.669170984455,13.0,2000.0,26.0
2026-04-08,강남구,대치동,동부센트레빌,570000,44.11471095380707,12920.859905369263,4.0,2005.0,21.0
2026-04-08,강서구,공항동,더트루엘마곡HQ,64500,14.619898962398283,4411.795195431314,7.0,2024.0,2.0
2026-04-08,강서구,공항동,더트루엘마곡HQ,64400,14.619898962398283,4404.955202880258,6.0,2024.0,2.0
2026-04-08,중랑구,신내동,경원,31500,17.968962700789547,1753.022727272727,1.0,1989.0,37.0
2026-04-08,금천구,독산동,독산주공14단지,36950,11.688900989200473,3161.118400621118,5.0,1990.0,36.0
2026-04-08,관악구,봉천동,관악캠퍼스타워,15300,8.095108449042563,1890.030269058296,9.0,1998.0,28.0
2026-04-08,금천구,독산동,독산주공14단지,37000,11.688900989200473,3165.395962732919,8.0,1990.0,36.0
2026-04-08,성동구,마장동,현대,127000,18.13231690716036,7004.069069069069,16.0,1998.0,28.0
2026-04-08,구로구,구로동,한신휴플러스(1280-0),71000,15.134464712466347,4691.279232460523,16.0,2007.0,19.0
2026-04-08,도봉구,쌍문동,한양2,35000,14.810781377620474,2363.143382352941,6.0,1988.0,38.0
2026-04-08,도봉구,쌍문동,한양6,58000,25.368303233808273,2286.317672310994,15.0,2002.0,24.0
2026-04-08,송파구,송파동,한양아파트,244000,36.20413225640561,6739.5621657754,8.0,1983.0,43.0
2026-04-08,노원구,월계동,삼창,67800,36.603442538645375,1852.2847933884295,6.0,1984.0,42.0
2026-04-08,동대문구,청량리동,현대,98000,38.89342650573252,2519.705996733297,1.0,1987.0,39.0
2026-04-08,영등포구,당산동4가,삼익플라주,120100,25.459055570680945,4717.3784458174905,15.0,2013.0,13.0
2026-04-08,노원구,월계동,한진한화그랑빌,105000,25.704086880237167,4084.9535130045897,12.0,2002.0,24.0
2026-04-08,구로구,오류동,삼천리,64000,25.63753516653054,2496.339823008849,12.0,1998.0,28.0
2026-04-08,송파구,거여동,삼호아파트,106400,25.70106180234141,4139.906779661017,18.0,1999.0,27.0
2026-04-08,성동구,옥수동,현대,235000,31.584838309586473,7440.278708935925,6.0,1990.0,36.0
2026-04-08,관악구,신림동,현대,55000,25.543757751762108,2153.1679298910467,7.0,1991.0,35.0
2026-04-09,노원구,상계동,은빛1단지,45000,15.055812687176696,2988.878842676311,5.0,1998.0,28.0
2026-04-09,강서구,화곡동,유림노르웨이숲(919-1),66000,23.060168799346584,2862.077922077922,10.0,2004.0,22.0
2026-04-09,성북구,하월곡동,월곡래미안루나밸리,100000,18.14441721874338,5511.33711237079,10.0,2007.0,19.0
2026-04-09,강서구,화곡동,"우장산아이파크,이편한세상",137000,18.14441721874338,7550.531843947983,9.0,2008.0,18.0
2026-04-09,강서구,내발산동,우장산힐스테이트,175000,38.31261154974741,4567.686537702329,14.0,2005.0,21.0
2026-04-09,도봉구,방학동,우성아파트2,50000,25.707111958132923,1944.98705577783,4.0,1993.0,33.0
2026-04-09,노원구,상계동,동아불암,47300,17.968962700789547,2632.3166666666666,7.0,1999.0,27.0
2026-04-09,영등포구,신길동,우성1,130000,25.301751520101643,5137.984218077475,2.0,1986.0,40.0
2026-04-09,영등포구,신길동,우성1,106000,15.01648667453187,7058.908138597904,7.0,1986.0,40.0
2026-04-09,양천구,목동,우성,173000,25.543757751762108,6772.691852202747,5.0,1992.0,34.0
2026-04-09,구로구,구로동,우방,61000,25.682911334966878,2375.120141342756,13.0,1993.0,33.0
2026-04-09,노원구,상계동,은빛1단지,52000,18.135341985056115,2867.329441201001,11.0,1998.0,28.0
2026-04-09,용산구,용산동5가,용산파크타워(24-0),370000,41.634147079287295,8886.935987793358,24.0,2009.0,17.0
2026-04-09,송파구,잠실동,우성아파트,310000,29.237377862479963,10602.866011381271,3.0,1981.0,45.0
2026-04-09,강서구,화곡동,일성스카이빌,58000,35.18770608343165,1648.3029573590095,9.0,2001.0,25.0
2026-04-09,노원구,공릉동,동신아파트,60900,18.14744229663914,3355.844807467911,10.0,1999.0,27.0
2026-04-09,광진구,자양동,자양삼성,149000,18.077865505036755,8242.123493975903,4.0,1999.0,27.0
2026-04-09,송파구,잠실동,잠실엘스,340000,25.652660556009316,13253.985849056604,5.0,2008.0,18.0
2026-04-09,동대문구,장안동,장안현대홈타운(336),137000,40.45134162204677,3386.7850732874663,20.0,2003.0,23.0
2026-04-09,성북구,정릉동,정릉스카이쌍용아파트,63300,18.120216595577336,3493.3357262103505,17.0,1999.0,27.0
2026-04-09,성북구,정릉동,정릉우성아파트 101~105동,48750,25.710137036028677,1896.139251676668,4.0,2000.0,26.0
2026-04-09,성북구,정릉동,정릉풍림아이원,80000,34.71276885379799,2304.627450980392,17.0,2005.0,21.0
2026-04-09,성북구,정릉동,정릉힐스테이트3차,87500,34.72184408748525,2520.027443805541,3.0,2008.0,18.0
2026-04-09,구로구,구로동,주공1,98500,22.28877393592885,4419.265065146579,15.0,1986.0,40.0
2026-04-09,도봉구,창동,주공17단지,33000,10.993133073176637,3001.873968079251,11.0,1989.0,37.0
2026-04-09,구로구,오류동,동부(101동~103동),62000,25.67988625707112,2414.3409117681704,12.0,1998.0,28.0
2026-04-09,도봉구,방학동,동부센트레빌아파트,67000,25.70801948150165,2606.1906498946846,6.0,2005.0,21.0
2026-04-09,동대문구,답십리동,동서울한양,74000,23.11462020147019,3201.436984687868,12.0,1989.0,37.0
2026-04-09,송파구,문정동,올림픽훼밀리타운,320000,48.009498744592676,6665.34765760373,3.0,1988.0,38.0
